order_id,user_id,order_date,product_id,category,price,quantity,discount,payment_method,delivery_status,country,device,total
4505f4f6-0a8c-46c7-8921-5f4f9edb95f2,5ad8712d-7ee1-42a3-824b-fe48398071b1,2023-10-22,99866594,Clothing,4399.00,2,10%,PayPal,Pending,Germany,Mobile,7918.2
955d0e77-fb5e-4866-a640-211e29f2c3c7,ed3032ed-824c-4948-b474-b1a4f2684ee1,2023-10-03,53572806,Toys,1690.00,1,18%,PayPal,Pending,UK,Desktop,1385.8
fd42f697-6511-4656-9c64-60364a1eb1b7,4e051eea-13d7-4846-9777-6c3a57435d9c,2023-06-24,72018026,Clothing,3217.00,3,20%,PayPal,Delivered,India,Desktop,7720.8
1d69d9fc-4b1c-48bd-a130-260c8c69778f,bd2cdb8d-39eb-4a32-ac1b-681192dbd613,2023-02-12,10543108,Electronics,5240.00,1,10%,Credit Card,Cancelled,India,Mobile,4716
ef0a81ed-3d5d-40bc-bb03-78eb7a62722e,dc58ea6a-6193-4b51-b6ac-a9b45e146c30,2023-07-04,32568950,Home,8890.00,2,14%,Credit Card,Cancelled,UK,Desktop,15290.8
db66bfda-2df9-4747-8ed1-35530c5a876f,49b3fe66-3b4c-4730-a53d-f737c2185e77,2023-03-19,63609394,Electronics,1246.00,3,5%,PayPal,Returned,France,Tablet,3551.1
4d7bd307-1224-41e6-ba89-82dd85e69ea9,c6b7e7cb-be0d-44ed-b306-1611ef96a214,2023-10-14,7062315,Electronics,3215.00,1,5%,Credit Card,Cancelled,UK,Mobile,3054.25
4c9a0ae1-5419-4efc-95e7-3e3f673617d9,c814ed3c-e166-46ab-a8f6-14bd7b2aa677,2023-10-08,92544758,Books,4097.00,1,13%,Bank Transfer,Cancelled,Germany,Desktop,3564.39
8f928dc5-1972-4ce3-9bd0-94486a2b3200,9cc753ad-6264-490f-886c-0adf5bf26ec8,2023-05-06,86754842,Electronics,1150.00,2,16%,Credit Card,Delivered,France,Desktop,1932
564ae909-7958-4e69-bb2e-1b82e89dc815,1e94eb4b-c74f-43ca-94c6-67bb211e55c3,2023-09-16,78565647,Clothing,8624.00,2,17%,Credit Card,Delivered,Germany,Desktop,14315.84
cff4c56b-f9ea-4c64-8c41-7e7cd741d609,de5fe0ee-8010-4500-9ae5-253066b48fc6,2023-01-04,3746622,Toys,3020.00,4,6%,Bank Transfer,Delivered,France,Desktop,11355.2
1db2b452-7aa5-4a18-9fd3-c01757f98d1e,b594b706-a7fb-481e-ba88-a4ab78916712,2023-04-05,27329313,Books,9074.00,1,11%,Bank Transfer,Cancelled,France,Mobile,8075.86
09aedbd0-6d31-4b4a-bf6b-8793b318ad4c,5bd71dc6-ea75-434d-a1d5-34025fba6dc2,2023-08-15,48829274,Books,5144.00,3,18%,PayPal,Returned,India,Tablet,12654.24
afe6790a-bc18-440b-95c7-ed9d4d4985dc,f902d6c0-5bf5-4279-8704-768e6e927501,2023-12-30,17362108,Electronics,3322.00,2,13%,COD,Pending,USA,Mobile,5780.28
2aa36cf7-eb70-4a65-a7d9-9a23e4f7625e,b6e0eac2-c42b-44c4-846f-5825669ff1b9,2023-09-27,80119227,Toys,6738.00,3,10%,PayPal,Returned,UK,Desktop,18192.6
ce5dc807-6025-4199-9082-3edaa0722aa0,1af4321a-ddd3-4779-8879-996dfe38f4eb,2023-10-24,93551168,Books,1139.00,4,19%,PayPal,Cancelled,Germany,Desktop,3690.36
16408169-a38d-4afc-bdd2-ed7af97ccc57,1ee1723b-4a96-46a4-a752-41027acf6bcc,2023-11-25,72598399,Electronics,3896.00,2,8%,Bank Transfer,Cancelled,Germany,Desktop,7168.64
32b2c492-15ac-47a1-8eca-2ee310da8a95,eed15368-5811-4722-a77d-fc7b722c353d,2023-01-20,39979414,Toys,254.00,3,20%,Credit Card,Pending,India,Desktop,609.6
62830869-0fa7-4e05-b897-4df5bff773ce,edfda291-2fdb-4c0d-be4a-565e3e581dd5,2023-04-06,26132242,Books,6715.00,1,18%,COD,Delivered,Germany,Desktop,5506.3
8e751eb7-64d0-4913-991b-8adf0202861c,3a8be161-7fd2-470a-968d-6f3ef4b445aa,2023-11-25,45275814,Clothing,3144.00,3,7%,Credit Card,Returned,India,Mobile,8771.76
eb8f2056-72d3-4c5d-8a31-b24384dd6da6,f9adf8c5-6247-440d-ae5c-eb3d1c275035,2023-09-06,16003569,Clothing,9047.00,1,13%,PayPal,Returned,France,Mobile,7870.89
b6e355f6-95bb-440d-89cd-4af97d161f29,7636efd9-8376-4fa8-b6fe-579f6382f3b5,2023-06-30,35691518,Home,765.00,3,11%,Bank Transfer,Pending,Germany,Mobile,2042.55
156af458-6c4c-4935-b79d-eda1ade6c5e9,ffb59512-fa04-4706-af8d-ff9bfae3fcee,2023-11-20,79743600,Home,1923.00,1,5%,Credit Card,Returned,India,Desktop,1826.85
ffc573d5-fd0b-470e-b85a-f4635e4af862,387cdf02-9e3b-4f04-9418-864590de6fba,2023-11-14,55218474,Electronics,1616.00,1,13%,COD,Returned,Germany,Mobile,1405.92
2aa50f4e-c6f0-4933-95d1-805142cb6d1d,4fab2ad8-8091-421d-a637-c09facf606fc,2023-09-28,9228955,Home,7748.00,3,10%,COD,Pending,UK,Desktop,20919.6
1d7173e5-5bc7-4deb-b123-4efe6e648043,849648e8-5084-440f-bb8f-5fc77c96eefa,2023-12-19,71647401,Home,6037.00,2,10%,PayPal,Cancelled,Germany,Desktop,10866.6
da54f267-dd13-4266-926d-53961058fe8c,78c5a976-1786-42e8-806b-8fd6af157ed9,2023-09-18,60712455,Home,4975.00,1,9%,Credit Card,Pending,Germany,Desktop,4527.25
869bdbd2-e72b-45b7-8712-0911b3b68b57,f325f875-e417-4ba3-a4ee-c62b51306e5c,2023-08-26,49277098,Home,2357.00,4,18%,Credit Card,Cancelled,France,Mobile,7730.96
33a1d1c2-ad4a-4155-809f-cd8f739cd488,6e6d086c-f7b3-4a86-921d-bc093a357442,2023-05-20,52604294,Clothing,322.00,3,11%,Credit Card,Returned,USA,Desktop,859.74
41a8a6e1-65e0-4993-bf41-1fed1e70e799,c57842a9-934c-472a-8c72-fe13fbf28c1c,2023-03-28,21687822,Clothing,1172.00,4,16%,COD,Returned,France,Tablet,3937.92
ff3e0ba1-0ac7-48b4-a418-65bf350d278d,437249fd-17ee-4fe6-a810-91fe0a5a0322,2023-04-20,65285923,Books,1921.00,1,15%,PayPal,Cancelled,India,Mobile,1632.85
9f982188-3744-4a64-8c24-9558f2ad985f,2db6de21-53a9-4c5d-b9b5-c70e3346f7c6,2023-11-28,11313731,Clothing,2075.00,1,8%,COD,Pending,Germany,Mobile,1909
755a3ac1-32ae-4a20-9ac9-02ee25777cf0,b2daa1f6-cc16-414a-ae4a-6e781cf4a8ed,2023-07-04,6545949,Home,8959.00,3,6%,PayPal,Returned,USA,Desktop,25264.38
d3b564b0-8be0-4c3e-9c94-938160c6b3ed,f3f05323-3bd5-48a2-873c-36ba5d393bf9,2023-01-17,78047631,Electronics,6046.00,4,11%,Credit Card,Returned,UK,Tablet,21523.76
98a33736-fd1a-47ce-9ad0-a6f226bdd974,88da091b-61f6-4877-8212-585b0b2f8580,2023-06-02,70896534,Toys,5482.00,1,17%,PayPal,Pending,USA,Tablet,4550.06
905c053b-25fd-4cbe-bce7-1b48fba52e59,d24e3104-1dd2-4234-a131-24bd01275a63,2023-05-30,95422435,Clothing,6669.00,4,12%,COD,Returned,UK,Mobile,23474.88
6c596216-ae0f-4bc8-a36b-cb0167e98363,e998952c-ef58-451f-9b1a-e0199aca0c4a,2023-04-21,15624499,Electronics,4552.00,2,20%,COD,Cancelled,France,Mobile,7283.2
ade7cef3-7ed2-4c2f-856f-3d95e0ae1a1b,7751b3fa-bdb6-4ff3-94e1-67063309a536,2023-01-26,26012667,Clothing,1007.00,3,11%,Credit Card,Returned,USA,Mobile,2688.69
d5627386-528c-4241-a345-ac72eac39204,852d2ee5-0061-4d30-9907-3286329cd43a,2023-04-28,11938132,Clothing,5963.00,1,15%,Credit Card,Returned,India,Desktop,5068.55
a2939b3b-7fa7-4d8a-bf88-ec827f99d273,6a4ace0e-d89a-4500-9f13-d2fbe583847f,2023-03-25,57891224,Books,5525.00,3,10%,PayPal,Returned,India,Tablet,14917.5
8af58903-33b5-43ce-9fec-4623ab899605,ed0d0418-2d58-4ce9-8974-5cd7111868f8,2023-06-11,99907433,Clothing,7815.00,4,9%,Credit Card,Cancelled,USA,Mobile,28446.6
027c013f-3801-4399-ae6a-8e2f9c19ed34,6a594b07-eda6-4806-ba19-607d3bfb255e,2023-12-27,80710097,Clothing,5205.00,3,12%,COD,Delivered,USA,Tablet,13741.2
bf3df0bb-f66a-4168-b4a1-ca795718ada2,00183cfe-ceb0-4220-b984-f33f61c61ae4,2023-08-17,32738490,Clothing,8503.00,4,12%,COD,Delivered,India,Mobile,29930.56
52631db9-d170-44ce-9179-7350e6256403,f9df7275-6199-4015-b5c9-599f6f9179cf,2023-09-09,91258090,Books,7166.00,4,12%,PayPal,Cancelled,UK,Desktop,25224.32
dfde2281-25fb-4f3d-866d-7002091472ad,f45c8840-9da2-4338-8a8b-c856c3edd9b7,2023-05-02,54839403,Toys,7201.00,2,19%,PayPal,Cancelled,India,Mobile,11665.62
27e969e2-c8bf-43fb-9a43-1f7a41c30359,58d97f4a-9533-4356-874f-3be044f20133,2023-11-23,96515457,Toys,6760.00,3,10%,Bank Transfer,Returned,USA,Tablet,18252
4b5ca436-953c-478e-a106-7a8cd7a3283c,565af699-d3bb-43d7-9e12-425cb42fb357,2023-10-15,14925009,Toys,9487.00,4,16%,PayPal,Cancelled,India,Tablet,31876.32
786e30ef-ce9b-4e70-b4d4-dfccb7d779cc,2266a107-a408-401f-b433-97f1ad5b9bb2,2023-01-14,96063699,Clothing,6137.00,3,5%,Bank Transfer,Cancelled,USA,Desktop,17490.45
843b2a7d-15ab-4c21-8cc9-3ff710fce97d,40709bd4-1790-46b7-845c-21e7988d0e4a,2023-11-24,74029785,Home,1142.00,3,12%,Credit Card,Cancelled,France,Tablet,3014.88
10fc9eee-0a17-47f7-aa5f-24b6de6fec4b,1a7e256d-b6ff-412c-9a6f-0c9af1f7e90f,2023-07-04,10012666,Toys,8087.00,3,18%,PayPal,Delivered,India,Desktop,19894.02
4cea2df0-0a66-4c4e-a168-1081399f8a8f,24536074-b13d-4531-862d-7f7a45dae1f3,2023-06-02,92381001,Electronics,1934.00,3,13%,PayPal,Cancelled,India,Tablet,5047.74
72d6bc20-d80d-4a1c-8247-2fd603e9ba02,22ca9fe8-a8aa-4d13-85a9-18d19eede43c,2023-03-21,66426059,Electronics,1921.00,1,16%,Bank Transfer,Returned,UK,Desktop,1613.64
ccf719ab-2922-4bd8-9ca5-b35354a1d505,f9d2b2de-92bb-4701-b503-c56e61002dbd,2023-02-11,68385934,Clothing,7187.00,4,20%,Bank Transfer,Delivered,India,Desktop,22998.4
75f2bc20-a7f5-495c-9e62-d43f261908b9,6bd1f046-339f-4b69-91cd-2c07a8f78b61,2023-10-02,6780357,Clothing,4964.00,3,17%,PayPal,Cancelled,UK,Tablet,12360.36
61d9fe39-8147-48f4-9f0e-f320f7f60e7f,8f41d3e4-1ece-45e5-8018-41f4820d15c6,2023-02-10,72933039,Toys,1379.00,1,18%,Credit Card,Cancelled,Germany,Desktop,1130.78
089b30a0-809f-4923-87a1-798fe6addd9e,79801aaa-e93b-4418-b170-b1ed1b040be3,2023-07-27,14554223,Clothing,245.00,1,19%,Credit Card,Pending,UK,Desktop,198.45
cb4d18d6-adb6-4a35-9734-a26c92e94e89,729bd820-e4ad-44e2-824d-9e961fe253b0,2023-09-25,96406199,Books,3331.00,2,15%,COD,Returned,UK,Mobile,5662.7
99a2ecb1-c202-487b-849b-8a44ce1bb02a,8c3af69e-7474-4f6f-adbd-b6e57844c2ac,2023-06-16,72636626,Home,1363.00,2,20%,Credit Card,Delivered,Germany,Tablet,2180.8
6d265dd8-bf39-4fbb-938c-3460fd938adc,41229d75-6a8d-4e84-a0fe-652b56fe2301,2023-04-22,87950984,Home,5463.00,3,13%,Bank Transfer,Returned,France,Desktop,14258.43
4a276dda-34c3-494a-812e-a9b8e7e13ed8,816480fa-90a2-48e1-941b-d89660924d2b,2023-12-16,33867397,Home,5925.00,2,9%,Credit Card,Returned,France,Tablet,10783.5
6af79ad2-993e-48c6-a6b1-06e289110af0,dcff697d-d26d-428d-91f1-5ee755e9718e,2023-05-10,18122404,Toys,3359.00,1,15%,PayPal,Pending,France,Desktop,2855.15
d872298c-7b72-490b-b8f8-f071d360da69,59de5319-3f9b-4cfc-b42c-59053bcab3ea,2023-08-12,51298920,Home,9131.00,4,13%,Bank Transfer,Delivered,USA,Mobile,31775.88
9b8086da-6379-4035-b8e4-5086ca819c6f,69083bd6-ef61-4cac-8674-d2447b056d02,2023-10-28,86405201,Toys,8801.00,3,8%,Bank Transfer,Pending,Germany,Desktop,24290.76
dd620222-d9ef-428b-bbcb-50b3961d8dcf,e355c369-b931-426d-b26e-8017061f5679,2023-08-05,83794605,Electronics,9187.00,2,6%,Bank Transfer,Cancelled,UK,Mobile,17271.56
e2a01335-a830-43ab-853e-4b42cc4da021,f5652d00-67a4-4b26-8d6e-44f20189a5d9,2023-01-25,39435149,Home,8928.00,4,18%,Bank Transfer,Pending,UK,Mobile,29283.84
4d6cd782-2e95-43ea-bda1-7da2000fc63d,3956fba9-7232-4dc9-8677-81b2c3a31607,2023-03-09,75404154,Clothing,4078.00,1,7%,COD,Pending,India,Tablet,3792.54
552ae5ca-4124-405b-91fc-fe8881c16e98,7a2be049-40d2-416f-bdb6-12f46df2fc82,2023-09-17,43533336,Electronics,8418.00,2,20%,Credit Card,Returned,USA,Desktop,13468.8
4312ece2-dc21-41e1-be56-ac3d10cc8711,70df67b9-3a6f-46fa-a418-13ef799fde33,2023-08-23,61842564,Home,2402.00,3,6%,Bank Transfer,Returned,USA,Mobile,6773.64
c5c14262-4d84-4ec5-9334-886ff164f9d8,7c76a592-a73e-4f3b-9c27-761d4894d9fc,2023-07-24,8086143,Home,5862.00,2,12%,Credit Card,Cancelled,USA,Desktop,10317.12
6238d0a0-cf5e-4ea3-a258-4ab368777bab,26184c80-edf6-41e0-ae8f-0e0999755cb9,2023-10-19,38411861,Home,8123.00,3,14%,Bank Transfer,Returned,France,Desktop,20957.34
ef7e85ec-a417-456f-a9ee-7f3d0ff030b8,af3b5a91-85ba-4545-94e2-6a5bf807cdd9,2023-08-03,85221444,Toys,5807.00,3,19%,PayPal,Delivered,France,Tablet,14111.01
babd4745-497e-4f1a-bd2b-f042209818d1,eec9fa67-4cc6-42fc-b006-ff85166a1a98,2023-07-09,27438930,Books,3279.00,2,9%,Bank Transfer,Returned,Germany,Mobile,5967.78
f11ddff7-0e37-4526-9582-a3bdd476fe38,1f6ceec1-ac54-4740-a182-e35f848edc98,2023-07-17,17356459,Home,9742.00,3,11%,Bank Transfer,Returned,Germany,Mobile,26011.14
2412579d-6af9-44e0-bb38-785b0932f5b6,57c2747f-27b5-4ee7-8f1a-6c44f239fbb0,2023-08-04,12758210,Clothing,1650.00,3,13%,Bank Transfer,Delivered,India,Mobile,4306.5
9a1a7d6f-dd02-4100-a3d4-84087de8a234,9f2d5db8-deba-489f-959d-e20409642b31,2023-02-13,76759475,Home,3706.00,3,5%,Credit Card,Returned,India,Tablet,10562.1
b2ddc481-ac6d-4df8-94e5-064cb799ae8e,e668bb6e-c408-443f-a90d-07e4ce1f4081,2023-02-02,24061797,Books,2404.00,4,17%,COD,Returned,India,Desktop,7981.28
5a4f4145-fc98-4279-8f6f-111c26c06e67,3008a519-ad83-4951-a3ea-a00577f63854,2023-01-12,21163418,Books,8865.00,3,20%,Credit Card,Returned,USA,Mobile,21276
775e0ec3-9c9d-43f3-8901-8aee69407be7,2ae201c0-312a-4c3c-bf00-625769560c06,2023-04-15,69480904,Books,8167.00,2,20%,Bank Transfer,Cancelled,India,Desktop,13067.2
19faa06e-0c0a-4967-b579-501a62fda854,f2b72bd2-c97b-42af-8c10-ef0164119d38,2023-08-01,66853329,Electronics,7827.00,3,15%,Bank Transfer,Cancelled,USA,Tablet,19958.85
052daad3-26c0-4984-8734-bb05788c31f6,56c6544d-f60c-4881-85ac-7520cd4668fe,2023-05-19,11892458,Books,3663.00,3,9%,Credit Card,Delivered,France,Desktop,9999.99
21f8c156-9e0d-445b-992a-34a1084fa819,d46e34aa-ae9d-4797-8284-e0bee33e270a,2023-07-02,78362994,Toys,4177.00,3,14%,Bank Transfer,Cancelled,India,Desktop,10776.66
b3386c3e-1af4-487f-92eb-dac5a1457899,53fb2ed1-b953-4807-b009-61c3855a7d8d,2023-05-06,25205213,Electronics,6389.00,4,9%,PayPal,Pending,Germany,Tablet,23255.96
31e9ca80-58bf-4b9e-a624-5b598c94af98,8af37d72-ec4f-4490-84ea-f9432ee66e21,2023-06-06,85931817,Toys,6821.00,3,7%,Credit Card,Delivered,Germany,Desktop,19030.59
c707aef9-c6c3-444c-888e-03b662276cbc,952b750d-9830-449d-99ef-bb41b66b6b0b,2023-04-22,78974593,Books,6997.00,1,5%,COD,Delivered,UK,Mobile,6647.15
0f66b32d-e19b-4837-9c6a-4b5e7d859725,b050eb01-a22f-4818-a6f3-32446f1d5baf,2023-09-16,13064853,Home,1811.00,2,14%,Bank Transfer,Pending,India,Mobile,3114.92
9d44c93e-7799-48e2-b368-c5539c30ceaa,a9c7ae92-e61b-4dc6-be52-5e4f9e203161,2023-01-28,39541727,Toys,7857.00,2,9%,PayPal,Returned,India,Tablet,14299.74
a6855857-567e-4862-af15-1673a1df3da7,991ab513-369f-4284-adc6-41cd921bc646,2023-08-06,1745474,Clothing,5345.00,4,7%,Bank Transfer,Cancelled,France,Mobile,19883.4
b6af98b2-aeba-42d0-b830-32491fd3af07,7cddb4cc-3e33-4f35-886c-976870fe3cfc,2023-06-01,5535552,Clothing,9484.00,1,17%,Credit Card,Returned,France,Mobile,7871.72
d960af85-c9df-4e44-8bdf-fa7d9f3dd894,5153f737-d7f1-4ec2-9a9d-add2e7aad070,2023-11-06,63069846,Toys,8104.00,2,8%,Credit Card,Returned,UK,Tablet,14911.36
633cbf79-e96a-41af-b55e-3aa2208a393e,0021b632-3246-47d9-bb29-66398e4a295d,2023-11-04,69081507,Electronics,6127.00,1,20%,PayPal,Delivered,USA,Tablet,4901.6
beebb4ea-eab9-421b-8b36-b545cca1a034,3e2b6653-2258-4df3-8ff0-952a0b2591c4,2023-06-24,62120845,Books,739.00,2,17%,COD,Cancelled,India,Mobile,1226.74
fbbff9e0-ae56-402a-b521-ca9fdf5e6f78,9c272c51-ac98-4368-9fc8-b87a7176d181,2023-05-29,35391364,Home,4401.00,4,19%,Bank Transfer,Pending,France,Desktop,14259.24
dc45488d-84dd-49b9-9f1e-0ee9cf6c9992,1beaf9cf-af3c-49d0-a92c-3c3e3957f082,2023-01-30,54017467,Electronics,9986.00,2,14%,Credit Card,Cancelled,UK,Tablet,17175.92
09c67417-306a-4871-beef-71cbc915d113,840658d1-c1da-4d39-b735-0626dca8b6fd,2023-03-09,32702026,Electronics,4560.00,4,12%,COD,Pending,India,Mobile,16051.2
5f1ff97c-71cf-4814-a45b-d776c838a145,a2521f50-a54e-4c8f-acb3-077a6cef5e55,2023-02-05,90150333,Toys,4541.00,4,7%,COD,Pending,France,Tablet,16892.52
5b471c43-7499-428c-b0c3-2323c1b199c4,aedab7b5-e2aa-45a7-8951-03edfd05a5f5,2023-10-23,74495856,Books,2456.00,3,11%,COD,Delivered,UK,Tablet,6557.52
f4dd05d5-1349-447a-a1cb-a182ca20854d,31307e46-af79-4546-be51-68dc5690f74d,2023-03-15,79803236,Clothing,9916.00,1,13%,Bank Transfer,Returned,India,Desktop,8626.92
0a3c2c6f-ef2d-4a38-a6e4-b8df0b6d9611,d7de701d-8eaf-4323-9f65-380029c836e0,2023-10-25,31210980,Books,9220.00,4,17%,Bank Transfer,Pending,USA,Mobile,30610.4
06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,640ca20c-702a-4b67-b7ae-77585b45cf5a,2023-10-30,19967769,Electronics,6628.00,1,17%,Credit Card,Cancelled,India,Mobile,5501.24
91bacf80-aaa0-4996-8522-dc4ef1dd50bf,51497435-a9c9-424e-bd72-3837705bacc2,2023-08-07,9858329,Books,8591.00,2,20%,Bank Transfer,Pending,USA,Tablet,13745.6
3acaaf82-374a-4cc9-a039-7e67926146de,113c1836-77f4-431b-bde9-d47dd89331ac,2023-12-31,94846980,Clothing,9579.00,1,11%,COD,Delivered,USA,Mobile,8525.31
e27ac8e9-d1c3-41bc-86be-643217ee0eb0,1d010478-c110-412c-b843-1ed6258694b6,2023-09-17,7993640,Electronics,4835.00,3,17%,COD,Cancelled,UK,Tablet,12039.15
809e2109-c786-4a38-a09f-1aede38690e7,efb80c63-f42f-438f-a7e0-8e2fc06bad38,2023-10-15,84159489,Clothing,980.00,2,11%,PayPal,Delivered,France,Desktop,1744.4
81d1bf06-6b8c-46f2-8611-f583b2d10e3d,b52f6009-76c0-4651-b361-c49764e0dab3,2023-09-23,47719453,Home,6947.00,2,14%,Bank Transfer,Returned,France,Desktop,11948.84
254bf7ae-1d0a-4994-b20b-575d4e28e674,5e2d2454-e462-42e7-b5c3-de958a647b9f,2023-01-28,16501591,Toys,2460.00,3,14%,Bank Transfer,Returned,Germany,Mobile,6346.8
6c0be55c-90e6-49e1-a44f-c3a96d0c62c3,67f8ab57-0572-4bb5-8bee-2ebdb44788bd,2023-07-19,18390001,Books,1795.00,1,5%,COD,Delivered,USA,Mobile,1705.25
1ad1daaa-ef8d-4ff0-9583-1feeec41e6f6,698eecba-da98-4a57-966a-dfc43513198c,2023-03-03,47180734,Electronics,8951.00,1,18%,Credit Card,Delivered,India,Mobile,7339.82
6a480542-1965-4435-901b-b5fa6a677623,ca6cb87c-dfb8-4708-91d2-125a95e19cb6,2023-12-08,48443692,Home,300.00,2,8%,COD,Delivered,France,Desktop,552
f45da406-bbf9-4b01-a7f9-e728c618fc1e,a2251838-35e1-492e-8a74-bec56951743e,2023-12-20,77450999,Toys,9090.00,2,20%,Bank Transfer,Pending,France,Desktop,14544
6e5bac20-725c-4675-8a95-71e407dc02b1,ab341860-fefd-420b-b5ef-aa99010f5ddf,2023-02-14,94151268,Clothing,4023.00,3,18%,PayPal,Returned,India,Mobile,9896.58
7f22cd12-07b6-408e-aac1-ca75afb918c8,e80bb7eb-a499-49cf-87e5-1bbc22e9e671,2023-10-18,74549320,Books,1133.00,1,7%,PayPal,Cancelled,France,Desktop,1053.69
53125ffd-f655-460b-9d32-e231eb561699,8b3e00e7-6151-487e-8f02-7fe87d5d9031,2023-03-30,87747119,Clothing,8530.00,1,17%,Credit Card,Pending,USA,Desktop,7079.9
5a3da367-141b-4a1b-80a9-78bfb8f8903b,9ad73702-140a-442e-90e8-57f88986148f,2023-02-03,28045557,Electronics,9826.00,1,18%,Credit Card,Delivered,France,Desktop,8057.32
b1182d23-5bf8-4676-9f12-a0e912011caa,c095e099-7e24-4205-bb00-d206f8542953,2023-05-14,6524708,Electronics,835.00,3,14%,Bank Transfer,Delivered,India,Desktop,2154.3
2d8b5b41-590e-43da-986f-1721078548d7,9df497f1-6b5a-474d-b436-7eaa03ea038f,2023-08-21,88454955,Toys,8932.00,3,10%,Bank Transfer,Delivered,France,Desktop,24116.4
3b019fcb-f96d-4403-948c-93f3028d042b,156e3ae5-4fe4-4735-9c29-b6dac1d7fbe9,2023-09-13,15079251,Home,8890.00,2,10%,PayPal,Returned,Germany,Desktop,16002
98ba0f0e-120d-4126-9da5-3b38d1aa6c5e,cef980ce-c471-421a-85f2-b928beb9c9e2,2023-02-06,94470727,Books,9015.00,4,18%,COD,Delivered,France,Tablet,29569.2
00d3d1af-353e-4c86-a4ae-ba79e4b82987,dd9539fc-f7cd-4b75-9d26-3e763d3703f8,2023-09-14,35310679,Books,1389.00,4,6%,PayPal,Returned,USA,Desktop,5222.64
bb6b0095-ac7b-4ab2-a8b5-6f85346d2b7e,f555a628-dd15-4fb4-9680-51b70723b796,2023-10-18,69050077,Books,1676.00,2,14%,PayPal,Returned,France,Tablet,2882.72
bf7b68ae-1f89-41b6-a6a1-a40bf031f4b9,773b8350-2743-40df-9e15-428a833cf90f,2023-07-17,43271689,Electronics,298.00,2,12%,COD,Delivered,UK,Desktop,524.48
b080e003-5e7f-403c-8b13-47f601d6d903,72789d75-97f0-4fcf-9c35-1dc942260a44,2023-09-12,4120049,Toys,9701.00,4,7%,PayPal,Cancelled,France,Mobile,36087.72
3b9cea95-9ad7-458f-aecb-325b064f768d,fb2323e7-d6a2-4379-a0c6-a8a74748f7ea,2023-03-22,68941574,Toys,4156.00,2,7%,Bank Transfer,Delivered,France,Desktop,7730.16
743c7e9d-2fde-4035-a452-bc39dbf2eed1,bef874d7-6251-474d-a1f9-c40838330558,2023-05-17,95453088,Toys,8998.00,4,11%,Bank Transfer,Returned,Germany,Desktop,32032.88
b51d70d8-582d-4972-ba08-9ca81cc5a8a0,3a724b9f-56fb-4c72-ad6a-1bfc81be81f4,2023-07-09,37806507,Toys,3528.00,1,5%,COD,Cancelled,Germany,Tablet,3351.6
0726d44a-2152-43c7-821a-a15ef58c43ce,ef82c4d6-438d-48b1-9719-64f8d2fb05ca,2023-05-10,83183089,Books,8269.00,1,6%,COD,Returned,USA,Tablet,7772.86
55c36c3d-5cbb-4080-b547-5c5ef76dce6e,50c6fa8c-27a0-408c-8b44-361f16c7354a,2023-07-29,52397875,Toys,1172.00,1,16%,PayPal,Pending,USA,Tablet,984.48
4bdd5f99-4ae9-4e11-b5fe-0213792ecd75,7c2b940d-9045-4445-958c-d60ea07f7f47,2023-10-19,62742054,Clothing,6842.00,1,7%,Credit Card,Cancelled,USA,Tablet,6363.06
8d9ecfb9-f549-4e22-a0df-7f74efe78b60,86fe0ded-fe38-484b-b489-362c10345193,2023-12-14,45436000,Home,4330.00,3,17%,Credit Card,Returned,France,Mobile,10781.7
97d01e70-2f1d-4bef-93b5-3b92a2cb5f38,62b22fd5-51c6-42e4-af48-744f7abc9f0b,2023-06-18,12959204,Clothing,9838.00,3,6%,Bank Transfer,Cancelled,USA,Mobile,27743.16
88819f42-1a42-4629-94af-e646fe3216bd,1dd95d4c-0637-4dca-9f46-30adbaaa6300,2023-10-20,8292124,Home,6069.00,1,7%,COD,Returned,USA,Mobile,5644.17
606821d6-280a-47ee-8ec9-85ff94b28b9d,ef89c2e7-aa17-4666-9b6e-83a96f2af3b2,2023-06-26,28266051,Electronics,9662.00,2,13%,PayPal,Pending,UK,Tablet,16811.88
200f7753-f217-4aac-a59c-ff81e5ce0ca6,2449213a-c2fa-4184-a232-4672f64e8f4a,2023-01-26,45903908,Electronics,4907.00,1,5%,PayPal,Delivered,India,Tablet,4661.65
82221345-50de-4292-b90a-9016cdec85da,b49b93d5-1e70-4e19-87f7-9ee0e299cb48,2023-11-20,55519557,Clothing,1244.00,2,5%,Bank Transfer,Delivered,India,Mobile,2363.6
2f16fb50-c13e-46af-bc95-90d33e2aad3e,a11b26b0-0823-4adf-bf75-12c56e05724d,2023-12-26,16359420,Toys,1761.00,3,16%,Bank Transfer,Delivered,UK,Mobile,4437.72
a9c72e7b-6b77-4df1-9f59-aa2c4a82e06a,1d8cca3b-6261-4790-83a0-61c445a16970,2023-10-19,38292811,Toys,8562.00,4,17%,PayPal,Returned,India,Desktop,28425.84
99e8c828-21da-432c-9c68-d4fd0bd7696f,9dbdc6ff-5fad-4a0d-8aa8-3cd65804a881,2023-04-25,59989196,Clothing,6922.00,3,10%,Bank Transfer,Pending,USA,Tablet,18689.4
